suburb,postcode,state,state_name,lat,lng
Piccadilly,5151,SA,South Australia,-34.97957,138.73501
Belair,5052,SA,South Australia,-35.00744,138.64105
Uraidla,5142,SA,South Australia,-34.96155,138.74484
Houghton,5131,SA,South Australia,-34.83068,138.75604
Oakbank,5243,SA,South Australia,-34.97646,138.85578
Woodside,5244,SA,South Australia,-34.95403,138.90468
Kalbeeba,5118,SA,South Australia,-34.62587,138.78902
Evanston,5116,SA,South Australia,-34.62063,138.73368
Evanston Park,5116,SA,South Australia,-34.62967,138.7461
Gawler East,5118,SA,South Australia,-34.60181,138.76676
Gawler,5118,SA,South Australia,-34.59858,138.74378
Willaston,5118,SA,South Australia,-34.58574,138.74326
Gawler South,5118,SA,South Australia,-34.61024,138.75105
Gawler West,5118,SA,South Australia,-34.60422,138.73339
Evanston Gardens,5116,SA,South Australia,-34.62876,138.7175
